"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def","AGI","ProbeID","Gene Symbol","Description","PLT1_FC","PLT2_FC","PLT3_FC","PLT4_FC","PLT5_FC","PLT7_FC","QC_1h_FC","QC_4h_FC","PLT1_p","PLT2_p","PLT3_p","PLT4_p","PLT5_p","PLT7_p","QC_1h_p","QC_4h_p","PLT1","PLT2","PLT3","PLT4","PLT5","PLT7","QC_1h_plt","QC_4h_plt"
"AT1G24620",-5.9902433273404,-5.96931514770265,1.87798912818721e-06,4.69964380326595e-07,-5.97977923752153,1.1739767542569e-06,"EF hand calcium-binding protein family","AT1G24620","AT1G24620_at",NA,NA,-0.42,-1.2,-0.076,-0.29,-0.17,-0.18,0.053,0.055,0.00174333449345763,0.00511469369737059,0.700346800236111,0.0276065109701591,0.253608580078499,0.162098589727763,0.998342219233687,0.818484923368042,0,-1,0,0,0,0,0,0
"AT1G43020",-4.02142590845794,-7.95632616406737,0.00908995740524646,1.37843307605237e-10,-5.98887603626265,0.00454497877154489,"Protein of unknown function, DUF547","AT1G43020","AT1G43020_at",NA,NA,-0.8,-0.81,-0.91,-0.71,-0.66,-0.87,0.037,-0.034,0.00019233524308984,0.124970549199085,0.000565106491878154,0.000894415407227419,0.0030710665728499,9.72009916715116e-05,0.998342219233687,0.876118315599182,0,0,-1,0,0,-1,0,0
"AT1G51805",-5.4049842740387,-6.59074239129737,2.15503937713412e-10,4.7905193513238e-17,-5.99786333266803,1.07751992809303e-10,"Leucine-rich repeat protein kinase family protein","AT1G51805","AT1G51805_at",NA,NA,-1.7,-0.26,-1,-1.3,-0.56,-1.5,0.014,-0.035,3.35449254865033e-07,0.157117278431709,0.000523735160146586,1.17818587193463e-05,0.0192258181060598,1.43182430823335e-06,0.998342219233687,0.818892591332014,-1,0,-1,-1,0,-1,0,0
"AT1G34510",-3.47715802233121,-8.52769741298407,0.00249700369190654,2.69914405146375e-21,-6.00242771765764,0.00124850184595327,"Peroxidase superfamily protein","AT1G34510","AT1G34510_at",NA,NA,-2,-0.18,-1.8,-1.6,-1.3,-2.1,-0.13,-0.047,6.05531816915254e-08,0.492824276568425,6.41056556193254e-06,1.49090386143464e-06,4.32005693419688e-05,4.73421642579217e-08,0.998342219233687,0.818917243404712,-1,0,-1,-1,-1,-1,0,0
"AT2G21880",-5.17191209940765,-6.84513970925328,8.72940360714632e-07,6.31813285511141e-13,-6.00852590433046,4.36470496263959e-07,"RAB GTPase homolog 7A","AT2G21880","AT2G21880_at","ATRAB7A ATRABG2 RAB7A",NA,-1.1,-1.2,-0.93,-1,-0.69,-0.95,0.019,-0.6,8.98314057396833e-07,0.0149641222725193,6.31263258264853e-05,3.35684321174389e-06,0.000342333577595943,3.26803713229836e-06,0.998342219233687,0.115090837881911,-1,-1,-1,-1,0,-1,0,0
"AT4G20110",-3.91632795998041,-8.11413984411096,2.30729076806625e-06,2.2223342076584e-31,-6.01523390204568,1.15364538403312e-06,"VACUOLAR SORTING RECEPTOR 7","AT4G20110","AT4G20110_at","BP80-3;1 VSR3;1 VSR7",NA,-0.58,-0.95,-0.36,-0.25,-0.052,-0.88,-0.12,-0.13,0.010940181426289,0.0041157842399287,0.213226797843955,0.30723029606883,0.885600648669498,0.000543075376374332,0.998342219233687,0.563804991841274,0,-1,0,0,0,-1,0,0
"AT1G22530",-5.47124467019248,-6.56727021878396,7.35832186811924e-09,6.15179799870398e-14,-6.01925744448822,3.67919169304961e-09,"PATELLIN 2","AT1G22530","AT1G22530_at","PATL2",NA,-2.6,-0.82,-1.5,-1.9,-0.94,-2.7,-0.14,-0.72,4.16571176574851e-07,0.010221265580913,0.00112047329898917,2.34418597373085e-05,0.0140075341516439,4.17489283394411e-07,0.998342219233687,0.0891680956819929,-1,-1,-1,-1,0,-1,0,0
"AT1G23800",-3.80495015164989,-8.23379239997341,5.63068371910897e-05,2.81824126083e-26,-6.01937127581165,2.81534185955449e-05,"aldehyde dehydrogenase 2B7","AT1G23800","AT1G23800_at","ALDH2B ALDH2B7","Encodes a mitochondrial aldehyde dehydrogenase; nuclear gene for mitochondrial product.",-0.82,-0.32,-0.88,-0.36,-0.54,-0.39,-0.017,0.009,3.119382521425e-07,0.335293018716581,4.36597551049266e-06,0.00191854215587699,0.00014765229284918,0.000618395957001114,0.998342219233687,0.97443688248053,-1,0,-1,0,0,0,0,0
"AT5G41410",-3.66767595882263,-8.39422057075301,0.0411423297745904,2.30297271204106e-10,-6.03094826478782,0.0205711650024438,"POX (plant homeobox) family protein","AT5G41410","AT5G41410_at","BEL1","Homeodomain protein required for ovule identity.Loss of function mutations show homeotic conversion of integuments to carpels.Forms heterodimers with STM and KNAT1. Interacts with AG-SEP heterodimers is thought to restrict WUS expression. BEL interacts with MADS box dimers composed of SEP1(or SEP3) and AG, SHP1, SHP2 and STK. The interaction of BEL1 with AG-SEP3 is required for proper integument development and specification of integument identity.",-0.68,-0.13,-0.87,-0.64,-0.43,-0.83,-0.026,0.0019,0.0016214964933497,0.543143051194001,0.00162319349271213,0.00435310253463201,0.061048997638121,0.000376802708123109,0.998342219233687,0.993581822664132,0,0,-1,0,0,-1,0,0
"AT3G53980",-2.93365547074499,-9.13306791914682,0.0103183912636822,9.298259474412e-28,-6.0333616949459,0.00515919563184111,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","AT3G53980","AT3G53980_at",NA,NA,-1.2,-1.3,-0.66,-0.92,-0.19,-0.36,0.13,0.047,0.0028572593050333,0.00408477415184944,0.173778837122193,0.0225896902521542,0.719623327009748,0.362017009814278,0.998342219233687,0.832603554733816,0,-1,0,0,0,0,0,0
"AT1G02400",-4.97474419351432,-7.10411991913589,5.35905371293386e-06,2.92746130851643e-13,-6.03943205632511,2.67952700284e-06,"gibberellin 2-oxidase 6","AT1G02400","AT1G02400_at","ATGA2OX4 ATGA2OX6 DTA1 GA2OX6","Encodes a gibberellin 2-oxidase that acts on C19 gibberellins but not C20 gibberellins.",-1.3,-0.74,-1,-0.91,-0.72,-1.3,-0.2,-0.54,4.03516575268877e-06,0.0605454241327136,0.000394107064854271,0.000232882720325084,0.00296628404581359,2.85921465052545e-06,0.998342219233687,0.0552512328986298,-1,0,-1,-1,0,-1,0,0
"AT1G12040",-4.45250650818693,-7.62657737496992,1.13153667011752e-05,3.30513355413717e-18,-6.03954194157843,5.65768335058925e-06,"leucine-rich repeat/extensin 1","AT1G12040","AT1G12040_at","LRX1","encodes a a chimeric leucine-rich repeat/extensin protein that regulates root hair morphogenesis and elongation. Null mutants develop root hairs that frequently abort, swell, or branch. Gene is expressed in root hair cells and protein is specifically localized in the wall of the hair proper.",-0.26,-1.5,-0.059,-0.17,-0.1,-0.18,0.055,0.024,0.0119756160699334,0.00415480803300691,0.713703021927713,0.101858175824044,0.417825260488839,0.0683869442780915,0.998342219233687,0.891486908472615,0,-1,0,0,0,0,0,0
"AT1G14700",-4.532962951187,-7.56402515863368,0.00218011243061747,7.77738838236406e-10,-6.04849405491034,0.00109005660417816,"purple acid phosphatase 3","AT1G14700","AT1G14700_at","ATPAP3 PAP3",NA,-2.7,-0.78,-1.4,-1.2,-0.54,-1.7,0.06,-0.0037,8.5938580190646e-07,0.0134278196459753,0.00329896498828567,0.00386012033533415,0.197186643386122,0.000112621099229182,0.998342219233687,0.988910009103295,-1,-1,0,0,0,-1,0,0
"AT3G21710",-3.86372453748131,-8.23399084452799,0.000134050878107541,4.57651935336892e-23,-6.04885769100465,6.70254390537707e-05,"PTHR33974:SF2 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE: MSD21 (1 of 2)","AT3G21710","AT3G21710_at",NA,NA,-2,-0.96,-1.2,-1,-0.71,-1.8,-0.13,-0.18,1.87209737050133e-08,0.0113040806016885,6.82941947528299e-05,2.86069009463794e-05,0.00198583520779989,7.43772775820398e-08,0.998342219233687,0.41236954038356,-1,-1,-1,-1,0,-1,0,0
"AT2G36830",-5.17639010193413,-6.94316293703581,8.96407333885969e-08,2.66711558616499e-15,-6.05977651948497,4.48203680278562e-08,"gamma tonoplast intrinsic protein","AT2G36830","AT2G36830_at","GAMMA-TIP GAMMA-TIP1 TIP1;1","Encodes a tonoplast intrinsic protein, which functions as water channel. It has also been shown to be able to facilitate the transport of urea and hydrogen peroxide. Highly expressed in vascular tissues of the root, stem, cauline leaves and flowers but not in the apical meristems.",-3.1,-0.84,-1.5,-2,-1,-2.3,0.047,-0.85,4.21958972946377e-07,0.00574618278841412,0.00501151845053177,7.5236510788087e-05,0.0252038416723949,1.47789463820059e-05,0.998342219233687,0.0149079292517185,-1,-1,0,-1,0,-1,0,-1
"AT3G11280",-4.13632522880231,-8.01012816875531,1.21221705367326e-05,4.60106043563002e-24,-6.07322669877881,6.06108526836632e-06,"Duplicated homeodomain-like superfamily protein","AT3G11280","AT3G11280_at",NA,"Putative transcription factors interacting with the gene product of VHA-B1 (vacuolar ATPase subunit B1; as shown through yeast two-hybrid assay).",-0.96,-0.46,-1.7,-1.7,-1.2,-1.4,-0.079,-0.12,7.23206428469108e-06,0.124881965923624,6.83521302962354e-07,5.34524836946812e-08,6.17672404976609e-06,1.9626533482489e-07,0.998342219233687,0.549302440394536,-1,0,-1,-1,-1,-1,0,0
"AT5G42180",-3.84018551604685,-8.30899679925386,0.00902241802180103,1.00973565307043e-12,-6.07459115765035,0.00451120901140538,"Peroxidase superfamily protein","AT5G42180","AT5G42180_at","PER64",NA,-3.1,-1.3,-2,-2.4,-1.4,-2.6,-0.049,-0.53,9.68079297982168e-08,0.0138831909483696,0.000161927491483563,4.03092117476444e-06,0.00108254578664365,7.89387061371756e-07,0.998342219233687,0.271313498391062,-1,-1,-1,-1,-1,-1,0,0
"AT5G66390",-3.49077632152686,-8.66479522657301,0.0188974484296628,2.21461739240612e-14,-6.07778577404994,0.00944872421484249,"Peroxidase superfamily protein","AT5G66390","AT5G66390_at",NA,NA,-3.1,-1.4,-1.8,-1.2,-1.2,-2.6,0.14,-0.091,4.9404194761939e-06,0.00240827082279537,0.00573260669340795,0.0252965409163891,0.0377181893457366,3.14624944213896e-05,0.998342219233687,0.884574758732201,-1,-1,0,0,0,-1,0,0
"AT4G13260",-5.13349565124154,-7.02243469002948,0.0207858276557348,0.000133727259325877,-6.07796517063551,0.0104597774575304,"Flavin-binding monooxygenase family protein","AT4G13260","AT4G13260_at","AtYUC2 YUC2",NA,-0.37,-0.96,-0.29,-0.28,-0.1,-0.36,0.12,0.12,0.0327034359186732,0.0179641774710621,0.198409072274212,0.129593124507031,0.659057295568691,0.0399802555094434,0.998342219233687,0.507167972823889,0,-1,0,0,0,0,0,0
"AT3G11550",-3.48876331168949,-8.66820709113752,0.0340991234753139,2.5843531470765e-12,-6.07848520141351,0.0170495617389491,"Uncharacterised protein family (UPF0497)","AT3G11550","AT3G11550_at","CASP2",NA,-1.3,-1.2,-1.2,-1.2,-0.95,-1.2,-0.11,-0.17,6.03721822484963e-06,0.00765829947811638,0.000307100497681906,5.25761287566765e-05,0.000702397171884455,1.64384485941746e-05,0.998342219233687,0.367863015385205,-1,-1,-1,-1,-1,-1,0,0
"AT4G26010",-4.0459827205793,-8.11474031699928,0.00127959194051355,3.65436174338927e-15,-6.08036151878929,0.000639795970258601,"Peroxidase superfamily protein","AT4G26010","AT4G26010_at",NA,NA,-2.7,-1.6,-0.88,-1.4,-0.39,-1.5,-0.26,-0.23,2.20550085008021e-07,0.00467529780287832,0.0306412439057761,0.000456220321097782,0.31215230136488,0.000117374543545739,0.998342219233687,0.460386312761033,-1,-1,0,-1,0,-1,0,0
"AT5G59490",-3.94033186593948,-8.23169641942537,0.000266899804474284,1.30841275811118e-20,-6.08601414268242,0.000133449902237142,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","AT5G59490","AT5G59490_at",NA,NA,-0.83,-1.2,-0.72,-0.69,-0.7,-0.95,-0.19,-0.2,2.33493777785618e-05,0.00498672293658137,0.000898499595694964,0.000247125278707156,0.000508226142623925,7.4715861958011e-06,0.998342219233687,0.387696623098676,-1,-1,0,0,0,-1,0,0
"AT2G48140",-3.94893559544857,-8.23340488296271,0.0123639202949506,4.2150969150934e-11,-6.09117023920564,0.00618196016855078,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","AT2G48140","AT2G48140_at","EDA4",NA,-2.7,-0.83,-1.9,-0.91,-1.1,-2.8,-0.14,-0.15,5.7823595673586e-07,0.0363785516855803,0.000297608203510684,0.0168925320385029,0.00829657233876491,5.79517439219051e-07,0.998342219233687,0.553647314656567,-1,0,-1,0,0,-1,0,0
"AT3G50260",-4.43229671323057,-7.75022329837878,0.000274288257802932,5.07518377940764e-14,-6.09126000580468,0.000137144128926842,"cooperatively regulated by ethylene and jasmonate 1","AT3G50260","AT3G50260_at","ATERF#011 CEJ1 DEAR1","Encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. Involved in defense and freezing stress responses. There are 16 members in this subfamily including RAP2.1, RAP2.9 and RAP2.10.",-1.1,-0.6,-0.68,-0.33,-0.8,-1.2,-0.16,-0.029,0.00106444305791732,0.148725863063673,0.0896284546442517,0.359390621375922,0.0273743284445175,0.000879616024268696,0.998342219233687,0.918381133504432,-1,0,0,0,0,-1,0,0
"AT3G13650",-5.31879038681223,-6.86738888912157,3.1728427220395e-07,4.11670651292978e-13,-6.0930896379669,1.586423419373e-07,"Disease resistance-responsive (dirigent-like protein) family protein","AT3G13650","AT3G13650_at",NA,NA,-1.4,-0.84,-1,-0.76,-0.95,-1.6,-0.22,-1.1,0.000435870731817791,0.0641878051754458,0.0222699481732144,0.0406478488546109,0.019462527709419,0.000192094098016105,0.998342219233687,0.0206912812828302,-1,0,0,0,0,-1,0,-1
"AT2G03720",-4.58336595477728,-7.61012495427748,5.62506506461347e-06,4.27127535703503e-18,-6.09674545452738,2.81253253230887e-06,"Adenine nucleotide alpha hydrolases-like superfamily protein","AT2G03720","AT2G03720_at","MRH6","Involved in root hair development",-0.82,-1.5,-0.68,-0.6,-0.35,-0.77,-0.21,-0.16,1.99725290766129e-05,0.0218496122134085,0.00108810535300701,0.000711668486001555,0.0378372768674698,4.262381388853e-05,0.998342219233687,0.467459882381872,-1,0,0,0,0,0,0,0
"AT5G45950",-5.72057685377976,-6.50364496736991,0.0256697507874495,0.00329065325625365,-6.11211091057483,0.0144802020218516,"GDSL-like Lipase/Acylhydrolase superfamily protein","AT5G45950","AT5G45950_at",NA,NA,-1.3,-0.58,-1.3,-0.98,-0.85,-0.85,-0.11,-0.028,2.93172206512997e-05,0.0353903317721224,0.000238171841477738,0.00062881395656426,0.00362107665125488,0.00132743652368391,0.998342219233687,0.891018661073461,-1,0,-1,-1,0,-1,0,0
"AT4G30460",-5.03143230696694,-7.26636532684408,5.77809645198837e-13,1.45857148893361e-30,-6.14889881690551,2.88904822599419e-13,"glycine-rich protein","AT4G30460","AT4G30460_at",NA,NA,-2.1,-1.1,-1.4,-1.9,-1.1,-2.4,-0.004,-0.22,2.75348345903524e-06,0.00998286253764561,0.00161321684643263,1.77931366204036e-05,0.00306144336110382,6.72535306926676e-07,0.998864964929684,0.593307588942457,-1,-1,-1,-1,0,-1,0,0
"AT2G27370",-4.11737565397448,-8.18152502040249,0.00264524775524074,2.65775432447514e-13,-6.14945033718849,0.00132262387775326,"Uncharacterised protein family (UPF0497)","AT2G27370","AT2G27370_at","CASP3",NA,-1.3,-1.4,-1,-1.1,-0.78,-1.2,0.15,0.017,1.08163085583962e-06,0.0133155226774118,0.000296075848459475,2.76400881879177e-05,0.00100404852996115,4.60061780966402e-06,0.998342219233687,0.962726625336884,-1,-1,-1,-1,0,-1,0,0
"AT4G36430",-3.75889602905627,-8.58282942666448,0.000146145475153144,1.99312613154809e-26,-6.17086272786037,7.30727375765719e-05,"Peroxidase superfamily protein","AT4G36430","AT4G36430_at",NA,NA,-1.3,-0.55,-0.97,-0.7,-1.1,-1.4,-0.25,-0.16,0.00034633703596879,0.167739787330057,0.0156421754581046,0.0342276113191475,0.00496688232563011,0.000178850514270835,0.998342219233687,0.582581890731416,-1,0,0,0,0,-1,0,0
"AT5G67400",-4.29653809705878,-8.05348414012964,6.17697535822964e-06,4.07703504121013e-23,-6.17501111859421,3.08848767911482e-06,"root hair specific 19","AT5G67400","AT5G67400_at","RHS19",NA,-2,-1.2,-0.53,-1.1,-0.2,-1,0.07,-0.12,7.17685554221471e-06,0.00325697927903118,0.221933311274602,0.00286416755973306,0.656805488264445,0.00360619527917136,0.998342219233687,0.543632789809405,-1,-1,0,0,0,0,0,0
"AT2G38500",-5.13219377468292,-7.24316298528229,2.14942312188368e-09,6.40384332093599e-21,-6.1876783799826,1.07471156094504e-09,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","AT2G38500","AT2G38500_at",NA,NA,-0.06,-0.93,0.1,-0.05,0.017,0.016,-0.23,-0.36,0.745354797484802,0.0149051129263771,0.702182717239665,0.827549679380497,0.9537383289362,0.944095993898953,0.998342219233687,0.155866718324904,0,-1,0,0,0,0,0,0
"AT4G00330",-5.28680721040619,-7.10875122490171,4.27121985197242e-08,4.8019935228981e-16,-6.19777921765395,2.13560994999618e-08,"calmodulin-binding receptor-like cytoplasmic kinase 2","AT4G00330","AT4G00330_at","CRCK2","high overall homology to CRCK1",-2.1,-0.73,-1,-1.1,-0.69,-1.8,-0.38,-0.58,4.70241727874639e-06,0.0232656653878377,0.0172364927773847,0.00383707659023429,0.0704505068558338,2.76780960380417e-05,0.998342219233687,0.0926682725755226,-1,0,0,0,0,-1,0,0
"AT2G30210",-3.69275156460594,-8.71404113726733,0.0196177178986349,9.72203560581199e-13,-6.20339635093663,0.00980885894980354,"laccase 3","AT2G30210","AT2G30210_at","LAC3","putative laccase, a member of laccase family of genes (17 members in Arabidopsis).",-2,-1.4,-1.4,-1.1,-0.93,-1.9,0.02,-0.17,1.93273220881442e-07,0.00261349111472511,9.14061033730543e-05,0.00013060372138806,0.00151772295358665,5.04338306474718e-07,0.998342219233687,0.448104303030215,-1,-1,-1,-1,-1,-1,0,0
"AT5G14330",-4.92580497276518,-7.48416743929985,4.14111390966316e-09,2.01803660169074e-23,-6.20498620603252,2.07055695483159e-09,NA,"AT5G14330","AT5G14330_at",NA,NA,-0.45,-1.1,-0.062,-0.47,-0.16,-0.44,0.037,-0.17,0.00013434554580713,0.0125712725433986,0.688136703822308,0.000160746884098584,0.161402514688037,0.000191530200586463,0.998342219233687,0.556496082070494,0,-1,0,0,0,0,0,0
"AT2G34810",-5.60390895285401,-6.83404050445393,3.23923559007506e-06,5.48977326724683e-10,-6.21897472865397,1.61989228370089e-06,"FAD-binding Berberine family protein","AT2G34810","AT2G34810_at",NA,NA,0.086,0.56,-0.55,0.99,0.39,-0.12,0.11,0.15,0.686222757990742,0.0144618129180041,0.0272673442629718,9.55189566698037e-05,0.0808077619623212,0.572027403979897,0.998342219233687,0.634955055917327,0,0,0,1,0,0,0,0
"AT1G30750",-3.74599067737595,-8.72971883973979,0.0171988201995549,8.23991023223059e-13,-6.23785475855787,0.00859941010018945,"PF08226 - Domain of unknown function (DUF1720) (DUF1720)  (1 of 1)","AT1G30750","AT1G30750_at",NA,NA,-2.6,-1.1,-1.8,-1.8,-1.5,-2.1,-0.21,-0.27,3.66920635552461e-08,0.0203288703554842,3.37787873549516e-05,3.70820886825723e-06,6.21580807744867e-05,3.20336611247109e-07,0.998342219233687,0.504512815284303,-1,0,-1,-1,-1,-1,0,0
"AT4G31330",-5.60961323550295,-6.87221317491908,0.00120772814238034,7.08367430637971e-06,-6.24091320521101,0.000607405908343361,"Protein of unknown function, DUF599","AT4G31330","AT4G31330_at",NA,NA,-1.5,-0.56,-0.38,-0.29,-0.079,-1.3,-0.31,-0.27,8.8939385449149e-07,0.0961369909833592,0.152161519024682,0.190170510163137,0.79983474759365,7.23272843354722e-06,0.998342219233687,0.387336653422907,-1,0,0,0,0,-1,0,0
"AT2G34490",-4.66999337770805,-7.83957190971283,0.00149453626397718,2.2537821664021e-10,-6.25478264371044,0.0007472682446777,"cytochrome P450, family 710, subfamily A, polypeptide 2","AT2G34490","AT2G34490_at","CYP710A2","Encodes a protein with C22-sterol desaturase activity. The enzyme was shown to catalyze the conversion of both 24-<i>epi</i>-campesterol and &beta;-sitosterol to brassicasterol and stigmasterol, respectively, in the presence of NADPH.",-3,-0.59,-1.4,-1.7,-1.2,-3,-0.0041,-0.019,3.71304024080799e-09,0.0980059335996714,0.000153428426528084,4.68573635328266e-06,0.000342333577595943,6.93884694068929e-09,0.998342219233687,0.937047008713588,-1,0,-1,-1,-1,-1,0,0
"AT5G42030",-4.84353659215441,-7.69415347634277,3.22778093887274e-05,3.81205806751365e-14,-6.26884503424859,1.6138904713424e-05,"ABL interactor-like protein 4","AT5G42030","AT5G42030_at","ABIL4",NA,-2.1,-0.34,-1,-0.81,-0.44,-1.6,-0.017,-0.095,7.06270119389601e-05,0.108655929490691,0.0591389092982301,0.0783997453693468,0.410454952491442,0.000888018837840506,0.998342219233687,0.609327104219492,-1,0,0,0,0,-1,0,0
"AT3G14280",-4.62496044437514,-7.92201861948079,1.21176906774615e-05,4.14353846465269e-18,-6.27348953192797,6.0588453387328e-06,NA,"AT3G14280","AT3G14280_at",NA,NA,-0.17,-1.3,-0.14,-0.29,0.007,-0.3,-0.053,0.029,0.201843076098466,0.0052948452384088,0.466912735499449,0.0345231707180694,0.975996824216205,0.0263786084840925,0.998342219233687,0.900834541070791,0,-1,0,0,0,0,0,0
"AT1G35260",-5.09029966911417,-7.46582555973371,2.460189623945e-06,7.82386916296167e-15,-6.27806261442394,1.23009481588443e-06,"MLP-like protein 165","AT1G35260","AT1G35260_at","MLP165",NA,-1.1,-0.84,-0.83,-0.2,-0.48,-1.8,0.071,0.076,0.00200676459455341,0.0190081276352701,0.0430013292154006,0.607866133405995,0.198529729866557,2.5552248728077e-05,0.998342219233687,0.631937142075492,0,-1,0,0,0,-1,0,0
"AT4G37010",-4.49316956046707,-8.08810676857237,1.2044301914537e-07,5.94448768377945e-28,-6.29063816451972,6.02215095726851e-08,"centrin 2","AT4G37010","AT4G37010_at","CEN2","Encodes a member of the Centrin family. Mutants are hypersensitive to UV and prone to UV induced DNA damage. Based on sequence similarity and mutant phenotype CEN2 is thought to be involved in nucelotide excision repair/DNA repair.",-1.9,-1.2,-1.5,-0.94,-1.1,-1.9,-0.015,-0.23,1.54924538334123e-07,0.0119901518939884,4.11227682804968e-05,0.000323695320382576,0.00016311468877198,2.0989709972627e-07,0.998342219233687,0.156201689791333,-1,-1,-1,-1,-1,-1,0,0
"AT4G17470",-6.04142450260871,-6.54058894956042,1.97807717725213e-06,3.19388578123721e-08,-6.29100672608456,1.00500801753225e-06,"alpha/beta-Hydrolases superfamily protein","AT4G17470","AT4G17470_at",NA,NA,-2,-0.25,-1.4,-1.1,-0.96,-1.6,0.058,0.15,1.2771428508213e-06,0.359163421753161,0.000737136847652734,0.000783477546865879,0.00504746428976981,2.31522979920586e-05,0.998342219233687,0.534782540618622,-1,0,-1,-1,0,-1,0,0
"AT2G47540",-6.41463981776287,-6.17364313084834,6.94058248062247e-21,4.62747391694657e-21,-6.2941414743056,5.78402819878452e-21,"Pollen Ole e 1 allergen and extensin family protein","AT2G47540","AT2G47540_at",NA,NA,-1.1,-1.4,-0.56,-0.71,-0.51,-1,0.0032,-0.21,4.47865518533789e-06,0.0211936553891714,0.0124321581523451,0.000590853132607181,0.011600320960643,9.8513286090293e-06,0.998864964929684,0.555246064649328,-1,0,0,0,0,-1,0,0
"AT1G44970",-4.36301253692086,-8.26194651041698,0.00266663002870545,5.49300364949675e-12,-6.31247952366892,0.00133331501709923,"Peroxidase superfamily protein","AT1G44970","AT1G44970_at",NA,NA,-2.8,-1.2,-1.9,-1.8,-1.8,-2.5,-0.27,-0.31,2.65565840773093e-10,0.0112874472082672,5.92056427224392e-07,8.16173107023069e-08,2.51735938075164e-07,1.78140898221536e-09,0.998342219233687,0.175297496418841,-1,-1,-1,-1,-1,-1,0,0
"AT1G01610",-3.5135631773131,-9.11398948109959,0.0305065562629556,2.16113441551155e-14,-6.31377632920635,0.0152532781314886,"glycerol-3-phosphate acyltransferase 4","AT1G01610","AT1G01610_at","ATGPAT4 GPAT4","Encodes a protein with glycerol-3-phosphate acyltransferase activity. Involved in cutin assembly. Is functional redundant of GPAT8.",-1.4,-0.89,-0.95,-0.93,-0.81,-1.1,-0.078,0.0076,8.1537032673089e-08,0.00558522534016292,0.000115565833660239,1.80730463428754e-05,0.000188596026140303,1.42112934122379e-06,0.998342219233687,0.977229153074613,-1,-1,-1,-1,-1,-1,0,0
"AT3G56240",-4.92031594922555,-7.71908330682493,8.96407333885969e-08,3.73630604746095e-21,-6.31969962802524,4.48203666943003e-08,"copper chaperone","AT3G56240","AT3G56240_at","CCH","CCH protein belongs to a family of eukaryotic proteins that participate in  intracellular copper homeostasis by delivering this metal to the secretory pathway; mainly located along the vascular bundles of senescing leaves and petioles as well as in stem sieve elements; hypothesized  to have a role in copper mobilization from decaying organs towards reproductive structures, as a result of metalloprotein breakdown. The plant-specific C-terminal domain of the CCH protein forms amyloid-like fibrils in vitro.",-1.3,-0.43,-0.84,-0.82,-0.51,-0.7,-0.011,-0.64,2.12029464584502e-08,0.0395545432003869,6.08574123625673e-05,8.97118536016655e-06,0.00147052309342691,2.72620117267932e-05,0.998342219233687,0.0147574374767599,-1,0,-1,-1,0,0,0,0
"AT5G49270",-5.86935187618106,-6.77302210932298,3.35084336587897e-17,2.18890888633331e-25,-6.32118699275202,1.67542169388403e-17,"COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family","AT5G49270","AT5G49270_at","COBL9 DER9 MRH4 SHV2","Involved in successfully establishing tip growth in root hairs.",-0.68,-1.3,-0.52,-0.59,-0.57,-0.56,0.19,-0.091,6.14790963039287e-07,0.0140527996933692,0.000142734894323269,5.8089126900477e-06,2.7887752675934e-05,5.28697637411906e-06,0.998342219233687,0.844993815198565,0,-1,0,0,0,0,0,0
"AT2G36100",-3.83488436877088,-8.82312562920756,0.00871367315692094,1.86289061112116e-14,-6.32900499898922,0.00435683657846978,"Uncharacterised protein family (UPF0497)","AT2G36100","AT2G36100_at","CASP1",NA,-3.1,-1.1,-1.9,-2.2,-1.5,-3,-0.076,-0.65,1.90746965585218e-07,0.0127342595373158,0.000396322702179941,1.84820454561553e-05,0.0014414868578542,3.56335721350173e-07,0.998342219233687,0.0863696033467,-1,-1,-1,-1,-1,-1,0,0
"AT1G48930",-4.92270021491426,-7.7480909289068,4.97233829835136e-08,4.67546794340698e-22,-6.33539557191053,2.4861691491757e-08,"glycosyl hydrolase 9C1","AT1G48930","AT1G48930_at","AtGH9C1 GH9C1",NA,-1.6,-0.94,-1.2,-1.1,-0.91,-1.6,-0.042,-0.12,3.76619167145343e-07,0.0297067527481757,0.000170160210487445,4.27997734936116e-05,0.000593732395996624,6.48557163032538e-07,0.998342219233687,0.635843801177639,-1,0,-1,-1,-1,-1,0,0
"AT5G23660",-3.4765200681459,-9.22653985348602,0.0169441084833672,7.32441711366896e-18,-6.35152996081596,0.00847205424168359,"homolog of Medicago truncatula MTN3","AT5G23660","AT5G23660_at","AtSWEET12 MTN3 SWEET12","homolog of the Medicago nodulin MTN3",0.56,-0.3,-0.57,-1.2,-0.59,0.16,-0.22,-0.17,0.0531475521402062,0.148422569837373,0.126350737776072,0.0005397726180926,0.076476754823276,0.639063930701868,0.998342219233687,0.378623272903614,0,0,0,-1,0,0,0,0
