gen.id	name	go.id
Zm00001d022631	protein peptidyl-prolyl isomerization	GO:0000413
Zm00001d022631	protein folding	GO:0006457
Zm00001d022637	defense response	GO:0006952
Zm00001d022643	defense response	GO:0006952
Zm00001d008171	protein dephosphorylation	GO:0006470
Zm00001d008173	response to stress	GO:0006950
Zm00001d008173	response to oxidative stress	GO:0006979
Zm00001d008173	hydrogen peroxide catabolic process	GO:0042744
Zm00001d008173	cellular oxidant detoxification	GO:0098869
Zm00001d008174	regulation of DNA-templated transcription	GO:0006355
Zm00001d008174	anther wall tapetum development	GO:0048658
Zm00001d008177	protein phosphorylation	GO:0006468
Zm00001d008177	phosphorylation	GO:0016310
Zm00001d008178	transmembrane transport	GO:0055085
Zm00001d008185	CAAX-box protein processing	GO:0071586
Zm00001d008188	telomere maintenance	GO:0000723
Zm00001d008188	DNA repair	GO:0006281
Zm00001d008188	DNA recombination	GO:0006310
Zm00001d008188	cellular response to DNA damage stimulus	GO:0006974
Zm00001d008188	DNA duplex unwinding	GO:0032508
Zm00001d008189	proteolysis	GO:0006508
Zm00001d008189	lipid metabolic process	GO:0006629
Zm00001d008190	regulation of DNA-templated transcription	GO:0006355
Zm00001d008190	response to stimulus	GO:0050896
Zm00001d008191	protein targeting to ER	GO:0045047
Zm00001d008198	response to ethylene	GO:0009723
Zm00001d008198	response to auxin	GO:0009733
Zm00001d008198	response to gibberellin	GO:0009739
Zm00001d008200	response to cold	GO:0009409
Zm00001d008200	response to salt stress	GO:0009651
Zm00001d008200	response to abscisic acid	GO:0009737
Zm00001d008201	regulation of DNA-templated transcription	GO:0006355
Zm00001d008201	response to auxin	GO:0009733
Zm00001d008201	auxin-activated signaling pathway	GO:0009734
Zm00001d008203	polyamine catabolic process	GO:0006598
Zm00001d008203	porphyrin-containing compound biosynthetic process	GO:0006779
Zm00001d008203	protoporphyrinogen IX biosynthetic process	GO:0006782
Zm00001d008203	heme biosynthetic process	GO:0006783
Zm00001d008203	spermine catabolic process	GO:0046208
Zm00001d008205	regulation of DNA-templated transcription	GO:0006355
Zm00001d008206	regulation of stomatal movement	GO:0010119
Zm00001d008209	protein peptidyl-prolyl isomerization	GO:0000413
Zm00001d008209	protein folding	GO:0006457
Zm00001d008210	plasmodesmata-mediated intercellular transport	GO:0010497
Zm00001d008210	regulation of root development	GO:2000280
Zm00001d008216	microtubule cytoskeleton organization	GO:0000226
Zm00001d008216	mitotic cell cycle	GO:0000278
Zm00001d008216	microtubule-based process	GO:0007017
Zm00001d008218	intracellular protein transport	GO:0006886
Zm00001d008218	endoplasmic reticulum to Golgi vesicle-mediated transport	GO:0006888
Zm00001d008218	intra-Golgi vesicle-mediated transport	GO:0006891
Zm00001d008218	protein transport	GO:0015031
Zm00001d008218	vesicle-mediated transport	GO:0016192
Zm00001d008221	regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079
Zm00001d008221	cell cycle	GO:0007049
Zm00001d008221	mitotic cell cycle phase transition	GO:0044772
Zm00001d008221	cell division	GO:0051301
Zm00001d008223	ribosomal subunit export from nucleus	GO:0000054
Zm00001d008223	maturation of 5.8S rRNA	GO:0000460
Zm00001d008223	maturation of LSU-rRNA	GO:0000470
Zm00001d008223	translation	GO:0006412
Zm00001d008223	translational initiation	GO:0006413
Zm00001d008223	mature ribosome assembly	GO:0042256
Zm00001d008223	assembly of large subunit precursor of preribosome	GO:1902626
Zm00001d008225	DNA-templated transcription	GO:0006351
Zm00001d008225	regulation of DNA-templated transcription	GO:0006355
Zm00001d008226	transmembrane transport	GO:0055085
Zm00001d008227	transmembrane transport	GO:0055085
Zm00001d008228	plastid translation	GO:0032544
Zm00001d008229	response to gibberellin	GO:0009739
Zm00001d008229	response to salicylic acid	GO:0009751
Zm00001d008230	photosynthesis	GO:0015979
Zm00001d008230	chlorophyll biosynthetic process	GO:0015995
Zm00001d008233	protein deneddylation	GO:0000338
Zm00001d008236	N-glycan processing	GO:0006491
Zm00001d008237	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d008237	protein ubiquitination	GO:0016567
Zm00001d008238	histidine biosynthetic process	GO:0000105
Zm00001d008238	metabolic process	GO:0008152
Zm00001d008238	cellular amino acid biosynthetic process	GO:0008652
Zm00001d008239	proteolysis	GO:0006508
Zm00001d008239	Notch signaling pathway	GO:0007219
Zm00001d008239	protein processing	GO:0016485
Zm00001d008242	protein transport	GO:0015031
Zm00001d008242	protein import into mitochondrial matrix	GO:0030150
Zm00001d008242	transmembrane transport	GO:0055085
Zm00001d008244	tricarboxylic acid cycle	GO:0006099
Zm00001d008244	isocitrate metabolic process	GO:0006102
Zm00001d008244	carboxylic acid metabolic process	GO:0019752
Zm00001d008249	gene silencing by RNA	GO:0031047
Zm00001d008249	post-transcriptional gene silencing by RNA	GO:0035194
Zm00001d008249	RNA phosphodiester bond hydrolysis, endonucleolytic	GO:0090502
Zm00001d008250	carbohydrate metabolic process	GO:0005975
Zm00001d008250	plant-type secondary cell wall biogenesis	GO:0009834
Zm00001d008250	glucuronoxylan biosynthetic process	GO:0010417
Zm00001d008250	cell wall organization	GO:0071555
Zm00001d008251	regulation of DNA-templated transcription	GO:0006355
Zm00001d008251	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008256	protein modification by small protein conjugation	GO:0032446
Zm00001d008256	protein neddylation	GO:0045116
Zm00001d008259	double-strand break repair via homologous recombination	GO:0000724
Zm00001d008259	mRNA export from nucleus	GO:0006406
Zm00001d008259	proteasome assembly	GO:0043248
Zm00001d008260	protein polyubiquitination	GO:0000209
Zm00001d008260	regulation of mitotic metaphase/anaphase transition	GO:0030071
Zm00001d008260	anaphase-promoting complex-dependent catabolic process	GO:0031145
Zm00001d008261	protein polyubiquitination	GO:0000209
Zm00001d008261	regulation of mitotic metaphase/anaphase transition	GO:0030071
Zm00001d008261	anaphase-promoting complex-dependent catabolic process	GO:0031145
Zm00001d008266	response to stress	GO:0006950
Zm00001d008266	response to oxidative stress	GO:0006979
Zm00001d008266	hydrogen peroxide catabolic process	GO:0042744
Zm00001d008266	cellular oxidant detoxification	GO:0098869
Zm00001d008268	negative regulation of peptidase activity	GO:0010466
Zm00001d008268	negative regulation of endopeptidase activity	GO:0010951
Zm00001d008269	intracellular protein transport	GO:0006886
Zm00001d008269	small GTPase mediated signal transduction	GO:0007264
Zm00001d008269	vesicle-mediated transport	GO:0016192
Zm00001d008269	protein geranylgeranylation	GO:0018344
Zm00001d008269	regulation of catalytic activity	GO:0050790
Zm00001d008271	leucine catabolic process	GO:0006552
Zm00001d008271	lipid metabolic process	GO:0006629
Zm00001d008271	ketone body biosynthetic process	GO:0046951
Zm00001d008273	carbohydrate metabolic process	GO:0005975
Zm00001d008273	metabolic process	GO:0008152
Zm00001d008273	cellular carbohydrate catabolic process	GO:0044275
Zm00001d008277	biosynthetic process	GO:0009058
Zm00001d008277	L-alanine catabolic process	GO:0042853
Zm00001d008284	protein deubiquitination	GO:0016579
Zm00001d008284	proteasome-mediated ubiquitin-dependent protein catabolic process	GO:0043161
Zm00001d008284	protein K63-linked deubiquitination	GO:0070536
Zm00001d008287	biosynthetic process	GO:0009058
Zm00001d008289	RNA processing	GO:0006396
Zm00001d008291	RNA processing	GO:0006396
Zm00001d008293	RNA processing	GO:0006396
Zm00001d008293	mRNA processing	GO:0006397
Zm00001d008293	RNA splicing	GO:0008380
Zm00001d008293	mRNA cis splicing, via spliceosome	GO:0045292
Zm00001d008294	RNA phosphodiester bond hydrolysis, endonucleolytic	GO:0090502
Zm00001d008295	intracellular protein transport	GO:0006886
Zm00001d008295	protein transport	GO:0015031
Zm00001d008295	vesicle-mediated transport	GO:0016192
Zm00001d008299	response to oxidative stress	GO:0006979
Zm00001d008299	hydrogen peroxide catabolic process	GO:0042744
Zm00001d008299	cellular oxidant detoxification	GO:0098869
Zm00001d008300	response to oxidative stress	GO:0006979
Zm00001d008300	hydrogen peroxide catabolic process	GO:0042744
Zm00001d008300	anther wall tapetum development	GO:0048658
Zm00001d008300	cellular oxidant detoxification	GO:0098869
Zm00001d008303	reciprocal meiotic recombination	GO:0007131
Zm00001d008306	primary metabolic process	GO:0044238
Zm00001d008306	cellular macromolecule metabolic process	GO:0044260
Zm00001d008308	regulation of DNA-templated transcription	GO:0006355
Zm00001d008310	histidine biosynthetic process	GO:0000105
Zm00001d008310	cellular amino acid biosynthetic process	GO:0008652
Zm00001d008310	inositol phosphate dephosphorylation	GO:0046855
Zm00001d008311	sterol metabolic process	GO:0016125
Zm00001d008314	gluconeogenesis	GO:0006094
Zm00001d008318	gluconeogenesis	GO:0006094
Zm00001d008318	phosphorylation	GO:0016310
Zm00001d008320	FAD biosynthetic process	GO:0006747
Zm00001d008321	cytokinesis by cell plate formation	GO:0000911
Zm00001d008321	phragmoplast assembly	GO:0000914
Zm00001d008321	protein phosphorylation	GO:0006468
Zm00001d008321	phosphorylation	GO:0016310
Zm00001d008330	microtubule-based process	GO:0007017
Zm00001d008331	steroid biosynthetic process	GO:0006694
Zm00001d008333	intracellular protein transport	GO:0006886
Zm00001d008333	vesicle fusion	GO:0006906
Zm00001d008333	protein transport	GO:0015031
Zm00001d008333	vesicle-mediated transport	GO:0016192
Zm00001d008333	vesicle docking	GO:0048278
Zm00001d008333	membrane fusion	GO:0061025
Zm00001d008334	cell wall modification	GO:0042545
Zm00001d008334	negative regulation of catalytic activity	GO:0043086
Zm00001d008334	pectin catabolic process	GO:0045490
Zm00001d008338	trehalose metabolic process	GO:0005991
Zm00001d008338	trehalose biosynthetic process	GO:0005992
Zm00001d008338	regulation of DNA-templated transcription	GO:0006355
Zm00001d008338	post-embryonic development	GO:0009791
Zm00001d008338	shoot system development	GO:0048367
Zm00001d008338	reproductive structure development	GO:0048608
Zm00001d008340	lipid metabolic process	GO:0006629
Zm00001d008342	DNA replication	GO:0006260
Zm00001d008342	DNA repair	GO:0006281
Zm00001d008342	DNA recombination	GO:0006310
Zm00001d008345	protein import into nucleus	GO:0006606
Zm00001d008345	NLS-bearing protein import into nucleus	GO:0006607
Zm00001d008345	protein transport	GO:0015031
Zm00001d008352	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000462
Zm00001d008352	rRNA processing	GO:0006364
Zm00001d008357	protein phosphorylation	GO:0006468
Zm00001d008357	signal transduction	GO:0007165
Zm00001d008357	phosphorylation	GO:0016310
Zm00001d008360	translation	GO:0006412
Zm00001d008369	protein folding	GO:0006457
Zm00001d008371	DNA-templated transcription initiation	GO:0006352
Zm00001d008371	translational initiation	GO:0006413
Zm00001d008371	histone H3 acetylation	GO:0043966
Zm00001d008371	positive regulation of DNA-templated transcription	GO:0045893
Zm00001d008371	RNA polymerase II preinitiation complex assembly	GO:0051123
Zm00001d008373	phosphorylation	GO:0016310
Zm00001d008374	carbohydrate transport	GO:0008643
Zm00001d008374	carbohydrate transmembrane transport	GO:0034219
Zm00001d008374	transmembrane transport	GO:0055085
Zm00001d008376	nucleobase-containing compound metabolic process	GO:0006139
Zm00001d008376	purine nucleoside catabolic process	GO:0006152
Zm00001d008376	metabolic process	GO:0008152
Zm00001d008376	organonitrogen compound metabolic process	GO:1901564
Zm00001d008379	cysteine biosynthetic process from serine	GO:0006535
Zm00001d008379	cellular amino acid biosynthetic process	GO:0008652
Zm00001d008379	cysteine biosynthetic process	GO:0019344
Zm00001d008387	ribosomal small subunit assembly	GO:0000028
Zm00001d008387	translation	GO:0006412
Zm00001d008389	carboxylic acid metabolic process	GO:0019752
Zm00001d008389	sphingolipid catabolic process	GO:0030149
Zm00001d008392	chaperone-mediated protein folding	GO:0061077
Zm00001d008395	sterol metabolic process	GO:0016125
Zm00001d008395	sterol biosynthetic process	GO:0016126
Zm00001d008399	regulation of DNA-templated transcription	GO:0006355
Zm00001d008401	fatty acid metabolic process	GO:0006631
Zm00001d008401	fatty acid beta-oxidation using acyl-CoA oxidase	GO:0033540
Zm00001d008401	lipid homeostasis	GO:0055088
Zm00001d008403	regulation of DNA-templated transcription	GO:0006355
Zm00001d008404	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008405	iron-sulfur cluster assembly	GO:0016226
Zm00001d008405	protein maturation by iron-sulfur cluster transfer	GO:0097428
Zm00001d008406	phosphorylation	GO:0016310
Zm00001d008407	protein retention in ER lumen	GO:0006621
Zm00001d008407	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	GO:0006890
Zm00001d008407	localization	GO:0051179
Zm00001d008411	DNA-templated transcription elongation	GO:0006354
Zm00001d008411	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008414	response to reactive oxygen species	GO:0000302
Zm00001d008414	response to oxidative stress	GO:0006979
Zm00001d008414	cellular response to oxidative stress	GO:0034599
Zm00001d008414	hydrogen peroxide catabolic process	GO:0042744
Zm00001d008414	cellular oxidant detoxification	GO:0098869
Zm00001d008417	dGTP catabolic process	GO:0006203
Zm00001d008420	response to auxin	GO:0009733
Zm00001d008421	ribosomal large subunit biogenesis	GO:0042273
Zm00001d008422	response to singlet oxygen	GO:0000304
Zm00001d008422	singlet oxygen-mediated programmed cell death	GO:0010343
Zm00001d008425	protein glycosylation	GO:0006486
Zm00001d008427	isoprenoid biosynthetic process	GO:0008299
Zm00001d008427	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	GO:0019288
Zm00001d008427	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process	GO:0051484
Zm00001d008428	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d008428	protein ubiquitination	GO:0016567
Zm00001d008428	primary metabolic process	GO:0044238
Zm00001d008428	cellular macromolecule metabolic process	GO:0044260
Zm00001d008429	negative regulation of transcription by RNA polymerase II	GO:0000122
Zm00001d008429	regulation of DNA-templated transcription	GO:0006355
Zm00001d008429	histone deacetylation	GO:0016575
Zm00001d008429	negative regulation of DNA-templated transcription	GO:0045892
Zm00001d008430	regulation of DNA-templated transcription	GO:0006355
Zm00001d008431	regulation of DNA-templated transcription	GO:0006355
Zm00001d008431	negative regulation of DNA-templated transcription	GO:0045892
Zm00001d008432	fatty acid beta-oxidation	GO:0006635
Zm00001d008433	protein phosphorylation	GO:0006468
Zm00001d008433	phosphorylation	GO:0016310
Zm00001d008435	carbohydrate metabolic process	GO:0005975
Zm00001d008439	P-body assembly	GO:0033962
Zm00001d008439	stress granule assembly	GO:0034063
Zm00001d008440	protein peptidyl-prolyl isomerization	GO:0000413
Zm00001d008444	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008457	protein phosphorylation	GO:0006468
Zm00001d008457	phosphorylation	GO:0016310
Zm00001d008458	protein phosphorylation	GO:0006468
Zm00001d008458	phosphorylation	GO:0016310
Zm00001d008460	protein phosphorylation	GO:0006468
Zm00001d008460	phosphorylation	GO:0016310
Zm00001d008462	protein phosphorylation	GO:0006468
Zm00001d008462	phosphorylation	GO:0016310
Zm00001d008463	protein methylation	GO:0006479
Zm00001d008463	nitrogen compound metabolic process	GO:0006807
Zm00001d008463	methylation	GO:0032259
Zm00001d008463	macromolecule methylation	GO:0043414
Zm00001d008463	primary metabolic process	GO:0044238
Zm00001d008465	protein phosphorylation	GO:0006468
Zm00001d008465	phosphorylation	GO:0016310
Zm00001d008467	protein phosphorylation	GO:0006468
Zm00001d008467	phosphorylation	GO:0016310
Zm00001d008468	protein phosphorylation	GO:0006468
Zm00001d008468	phosphorylation	GO:0016310
Zm00001d008477	protein phosphorylation	GO:0006468
Zm00001d008477	phosphorylation	GO:0016310
Zm00001d008481	photosynthesis	GO:0015979
Zm00001d008485	protein phosphorylation	GO:0006468
Zm00001d008485	phosphorylation	GO:0016310
Zm00001d008488	protein phosphorylation	GO:0006468
Zm00001d008488	phosphorylation	GO:0016310
Zm00001d008489	protein phosphorylation	GO:0006468
Zm00001d008489	phosphorylation	GO:0016310
Zm00001d008491	glycolytic process	GO:0006096
Zm00001d008491	fructose 1,6-bisphosphate metabolic process	GO:0030388
Zm00001d008493	lipid metabolic process	GO:0006629
Zm00001d008493	phosphatidylserine biosynthetic process	GO:0006659
Zm00001d008493	phospholipid biosynthetic process	GO:0008654
Zm00001d008497	translation	GO:0006412
Zm00001d008497	tRNA aminoacylation for protein translation	GO:0006418
Zm00001d008497	leucyl-tRNA aminoacylation	GO:0006429
Zm00001d008497	post-embryonic development	GO:0009791
Zm00001d008497	embryo development ending in seed dormancy	GO:0009793
Zm00001d008497	reproductive structure development	GO:0048608
Zm00001d008497	aminoacyl-tRNA metabolism involved in translational fidelity	GO:0106074
Zm00001d008498	alanyl-tRNA aminoacylation	GO:0006419
Zm00001d008502	peptidyl-lysine methylation	GO:0018022
Zm00001d008502	peptidyl-lysine monomethylation	GO:0018026
Zm00001d008502	peptidyl-lysine dimethylation	GO:0018027
Zm00001d008502	methylation	GO:0032259
Zm00001d008503	protein ubiquitination	GO:0016567
Zm00001d008509	phosphatidylinositol metabolic process	GO:0046488
Zm00001d008509	phosphatidylinositol phosphate biosynthetic process	GO:0046854
Zm00001d008510	protein ubiquitination	GO:0016567
Zm00001d008510	positive regulation of ERAD pathway	GO:1904294
Zm00001d008512	transmembrane transport	GO:0055085
Zm00001d008514	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d008514	protein ubiquitination	GO:0016567
Zm00001d008517	actin filament depolymerization	GO:0030042
Zm00001d008517	positive regulation of actin filament depolymerization	GO:0030836
Zm00001d008519	cytoplasmic translational elongation	GO:0002182
Zm00001d008520	protein ubiquitination	GO:0016567
Zm00001d008524	carbohydrate metabolic process	GO:0005975
Zm00001d008524	GDP-mannose biosynthetic process	GO:0009298
Zm00001d008525	carbohydrate metabolic process	GO:0005975
Zm00001d008525	GDP-mannose biosynthetic process	GO:0009298
Zm00001d008528	regulation of DNA-templated transcription	GO:0006355
Zm00001d008529	DNA catabolic process	GO:0006308
Zm00001d008529	nucleic acid phosphodiester bond hydrolysis	GO:0090305
Zm00001d008529	RNA phosphodiester bond hydrolysis, endonucleolytic	GO:0090502
Zm00001d008543	electron transport chain	GO:0022900
Zm00001d008544	translation	GO:0006412
Zm00001d008546	regulation of DNA-templated transcription	GO:0006355
Zm00001d008546	ethylene-activated signaling pathway	GO:0009873
Zm00001d008548	proteolysis	GO:0006508
Zm00001d008548	negative regulation of peptidase activity	GO:0010466
Zm00001d008548	negative regulation of endopeptidase activity	GO:0010951
Zm00001d008549	embryo development ending in seed dormancy	GO:0009793
Zm00001d008549	thylakoid membrane organization	GO:0010027
Zm00001d008549	iron-sulfur cluster assembly	GO:0016226
Zm00001d008563	protein dephosphorylation	GO:0006470
Zm00001d008564	DNA-templated transcription elongation	GO:0006354
Zm00001d008564	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008567	carbohydrate transport	GO:0008643
Zm00001d008567	carbohydrate transmembrane transport	GO:0034219
Zm00001d008567	transmembrane transport	GO:0055085
Zm00001d008567	proton transmembrane transport	GO:1902600
Zm00001d008569	lipid biosynthetic process	GO:0008610
Zm00001d008569	sterol biosynthetic process	GO:0016126
Zm00001d008570	regulation of DNA-templated transcription	GO:0006355
Zm00001d008570	regulation of salicylic acid biosynthetic process	GO:0080142
Zm00001d008578	regulation of DNA-templated transcription	GO:0006355
Zm00001d008578	response to stimulus	GO:0050896
Zm00001d008581	protein phosphorylation	GO:0006468
Zm00001d008581	cell surface receptor signaling pathway	GO:0007166
Zm00001d008581	phosphorylation	GO:0016310
Zm00001d008585	protein phosphorylation	GO:0006468
Zm00001d008585	phosphorylation	GO:0016310
Zm00001d008586	protein phosphorylation	GO:0006468
Zm00001d008586	phosphorylation	GO:0016310
Zm00001d008587	glutamine metabolic process	GO:0006541
Zm00001d008592	phospholipid metabolic process	GO:0006644
Zm00001d008596	vacuole organization	GO:0007033
Zm00001d008596	endosomal transport	GO:0016197
Zm00001d008597	DNA repair	GO:0006281
Zm00001d008597	response to UV	GO:0009411
Zm00001d008599	cortical microtubule organization	GO:0043622
Zm00001d008600	glycolipid biosynthetic process	GO:0009247
Zm00001d008600	sulfolipid biosynthetic process	GO:0046506
Zm00001d008604	oligopeptide transport	GO:0006857
Zm00001d008604	transmembrane transport	GO:0055085
Zm00001d008611	pectin metabolic process	GO:0045488
Zm00001d008613	protein targeting to vacuole	GO:0006623
Zm00001d008613	protein catabolic process in the vacuole	GO:0007039
Zm00001d008613	proteasome-mediated ubiquitin-dependent protein catabolic process	GO:0043161
Zm00001d008613	negative regulation of gluconeogenesis	GO:0045721
Zm00001d008614	regulation of DNA-templated transcription	GO:0006355
Zm00001d008617	translational elongation	GO:0006414
Zm00001d008617	brassinosteroid mediated signaling pathway	GO:0009742
Zm00001d008617	regulation of DNA-templated transcription elongation	GO:0032784
Zm00001d008618	gene silencing by RNA	GO:0031047
Zm00001d008618	regulation of macromolecule metabolic process	GO:0060255
Zm00001d008618	gene silencing by RNA-directed DNA methylation	GO:0080188
Zm00001d008619	gluconeogenesis	GO:0006094
Zm00001d008619	glycolytic process	GO:0006096
Zm00001d008619	glycerol catabolic process	GO:0019563
Zm00001d008619	glyceraldehyde-3-phosphate biosynthetic process	GO:0046166
Zm00001d008622	lipid metabolic process	GO:0006629
Zm00001d008622	sphingolipid metabolic process	GO:0006665
Zm00001d008622	wax biosynthetic process	GO:0010025
Zm00001d008622	trichome branching	GO:0010091
Zm00001d008622	cuticle development	GO:0042335
Zm00001d008622	very long-chain fatty acid biosynthetic process	GO:0042761
Zm00001d008622	trichome papilla formation	GO:1905499
Zm00001d008623	lipid metabolic process	GO:0006629
Zm00001d008623	fatty acid metabolic process	GO:0006631
Zm00001d008623	fatty acid biosynthetic process	GO:0006633
Zm00001d008623	sphingolipid biosynthetic process	GO:0030148
Zm00001d008623	fatty acid elongation	GO:0030497
Zm00001d008623	very long-chain fatty acid biosynthetic process	GO:0042761
Zm00001d008625	thylakoid membrane organization	GO:0010027
Zm00001d008625	protein insertion into membrane	GO:0051205
Zm00001d008625	protein localization to chloroplast	GO:0072598
Zm00001d008628	glutathione catabolic process	GO:0006751
Zm00001d008628	xenobiotic metabolic process	GO:0006805
Zm00001d008632	protein phosphorylation	GO:0006468
Zm00001d008632	hormone-mediated signaling pathway	GO:0009755
Zm00001d008632	phosphorylation	GO:0016310
Zm00001d008633	protein phosphorylation	GO:0006468
Zm00001d008633	phosphorylation	GO:0016310
Zm00001d008640	protein import into nucleus	GO:0006606
Zm00001d008640	NLS-bearing protein import into nucleus	GO:0006607
Zm00001d008640	protein transport	GO:0015031
Zm00001d008641	Group II intron splicing	GO:0000373
Zm00001d008641	chloroplast organization	GO:0009658
Zm00001d008642	proteolysis	GO:0006508
Zm00001d008648	regulation of DNA-templated transcription	GO:0006355
Zm00001d008648	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008648	response to salt stress	GO:0009651
Zm00001d008648	regulation of hydrogen peroxide metabolic process	GO:0010310
Zm00001d008648	primary metabolic process	GO:0044238
Zm00001d008648	cellular macromolecule metabolic process	GO:0044260
Zm00001d008649	protein ubiquitination	GO:0016567
Zm00001d008649	primary metabolic process	GO:0044238
Zm00001d008649	cellular macromolecule metabolic process	GO:0044260
Zm00001d008654	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008654	cytoskeleton organization	GO:0007010
Zm00001d008654	regulation of cell shape	GO:0008360
Zm00001d008656	translational initiation	GO:0006413
Zm00001d008662	protein insertion into ER membrane	GO:0045048
Zm00001d008663	protein insertion into ER membrane	GO:0045048
Zm00001d008665	regulation of DNA-templated transcription	GO:0006355
Zm00001d008665	response to stress	GO:0006950
Zm00001d008665	positive regulation of DNA-templated transcription	GO:0045893
Zm00001d008671	triterpenoid biosynthetic process	GO:0016104
Zm00001d008672	triterpenoid biosynthetic process	GO:0016104
Zm00001d008674	triterpenoid biosynthetic process	GO:0016104
Zm00001d008679	carbohydrate transport	GO:0008643
Zm00001d008679	UDP-xylose transmembrane transport	GO:0015790
Zm00001d008679	nucleobase-containing compound transport	GO:0015931
Zm00001d008679	transmembrane transport	GO:0055085
Zm00001d008679	carbohydrate derivative transport	GO:1901264
Zm00001d008685	double-strand break repair via homologous recombination	GO:0000724
Zm00001d008685	DNA unwinding involved in DNA replication	GO:0006268
Zm00001d008685	nucleotide-excision repair	GO:0006289
Zm00001d008685	telomere maintenance via telomerase	GO:0007004
Zm00001d008685	meiotic cell cycle	GO:0051321
Zm00001d008690	protein ubiquitination	GO:0016567
Zm00001d008690	primary metabolic process	GO:0044238
Zm00001d008690	cellular macromolecule metabolic process	GO:0044260
Zm00001d008690	positive regulation of ERAD pathway	GO:1904294
Zm00001d008691	autophagy of mitochondrion	GO:0000422
Zm00001d008691	protein lipidation	GO:0006497
Zm00001d008691	protein localization to phagophore assembly site	GO:0034497
Zm00001d008691	autophagy of nucleus	GO:0044804
Zm00001d008700	cellular amino acid metabolic process	GO:0006520
Zm00001d008702	defense response	GO:0006952
Zm00001d008706	photosynthesis	GO:0015979
Zm00001d008712	intracellular protein transport	GO:0006886
Zm00001d008712	vesicle-mediated transport	GO:0016192
Zm00001d008715	protein phosphorylation	GO:0006468
Zm00001d008715	phosphorylation	GO:0016310
Zm00001d008724	protein phosphorylation	GO:0006468
Zm00001d008724	phosphorylation	GO:0016310
Zm00001d008727	lipid metabolic process	GO:0006629
Zm00001d008727	phospholipid catabolic process	GO:0009395
Zm00001d008727	lipid catabolic process	GO:0016042
Zm00001d008727	phosphatidylcholine metabolic process	GO:0046470
Zm00001d008728	telomere maintenance	GO:0000723
Zm00001d008728	DNA repair	GO:0006281
Zm00001d008728	DNA recombination	GO:0006310
Zm00001d008728	proteolysis	GO:0006508
Zm00001d008728	cellular response to DNA damage stimulus	GO:0006974
Zm00001d008728	DNA duplex unwinding	GO:0032508
Zm00001d008733	transmembrane transport	GO:0055085
Zm00001d008734	regulation of DNA-templated transcription	GO:0006355
Zm00001d008734	red or far-red light signaling pathway	GO:0010017
Zm00001d008734	regulation of photomorphogenesis	GO:0010099
Zm00001d008734	response to red light	GO:0010114
Zm00001d008734	response to far red light	GO:0010218
Zm00001d008734	positive regulation of transcription by RNA polymerase II	GO:0045944
Zm00001d008739	fatty acid alpha-oxidation	GO:0001561
Zm00001d008742	intracellular protein transport	GO:0006886
Zm00001d008742	vesicle-mediated transport	GO:0016192
Zm00001d008743	proteolysis	GO:0006508
Zm00001d008743	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d008743	auxin-activated signaling pathway	GO:0009734
Zm00001d008743	embryo development ending in seed dormancy	GO:0009793
Zm00001d008743	leaf morphogenesis	GO:0009965
Zm00001d008743	protein deubiquitination	GO:0016579
Zm00001d008743	regulation of cell population proliferation	GO:0042127
Zm00001d008743	root hair elongation	GO:0048767
Zm00001d008743	cellular response to gibberellin stimulus	GO:0071370
Zm00001d008744	cellular amino acid metabolic process	GO:0006520
Zm00001d008744	biosynthetic process	GO:0009058
Zm00001d008749	regulation of DNA-templated transcription	GO:0006355
Zm00001d008749	response to auxin	GO:0009733
Zm00001d008749	auxin-activated signaling pathway	GO:0009734
Zm00001d008752	lipid transport	GO:0006869
Zm00001d008757	formation of cytoplasmic translation initiation complex	GO:0001732
Zm00001d008757	cytoplasmic translational initiation	GO:0002183
Zm00001d008757	translation	GO:0006412
Zm00001d008757	translational initiation	GO:0006413
Zm00001d008758	intracellular protein transport	GO:0006886
Zm00001d008758	endoplasmic reticulum to Golgi vesicle-mediated transport	GO:0006888
Zm00001d008758	vesicle fusion	GO:0006906
Zm00001d008758	protein transport	GO:0015031
Zm00001d008758	vesicle-mediated transport	GO:0016192
Zm00001d008758	vesicle docking	GO:0048278
Zm00001d008762	ribosomal large subunit export from nucleus	GO:0000055
